open_time,close_time,open,high,low,close,volume,quote_volume,trade_count
2026-01-01T00:00:00+00:00,2026-01-01T00:04:59.999000+00:00,100.0,101.40409478671667,98.03250500113828,99.36197965659423,145.7795126839805,13436.547158844263,100
2026-01-01T00:05:00+00:00,2026-01-01T00:09:59.999000+00:00,99.36197965659423,102.42226278558118,98.7793409762726,101.57444179149499,117.82436858459175,15202.174599616488,101
2026-01-01T00:10:00+00:00,2026-01-01T00:14:59.999000+00:00,101.57444179149499,106.5134589008175,100.54931936998273,104.78984633100467,102.66685445822631,13218.612540602495,102
2026-01-01T00:15:00+00:00,2026-01-01T00:19:59.999000+00:00,104.78984633100467,106.7159167509315,104.08003032514355,105.05882627495362,108.37011927897497,11547.093839811763,103
2026-01-01T00:20:00+00:00,2026-01-01T00:24:59.999000+00:00,105.05882627495362,107.97739251891136,104.06540313599788,107.34681559527156,130.17457390763994,11635.575338854282,104
2026-01-01T00:25:00+00:00,2026-01-01T00:29:59.999000+00:00,107.34681559527156,108.61400163358944,106.29026367935617,107.90725966073794,100.984883956797,14013.838792174252,105
2026-01-01T00:30:00+00:00,2026-01-01T00:34:59.999000+00:00,107.90725966073794,109.0806836428213,106.95629497882076,107.93859780635155,142.67245793871666,10985.565830726351,106
2026-01-01T00:35:00+00:00,2026-01-01T00:39:59.999000+00:00,107.93859780635155,108.49914367945487,106.79488301818985,107.37374091174813,102.06798356604413,15295.097137745914,107
2026-01-01T00:40:00+00:00,2026-01-01T00:44:59.999000+00:00,107.37374091174813,108.56418887153023,105.37609097211255,106.47326512371782,123.27580731274078,13053.157423690858,108
2026-01-01T00:45:00+00:00,2026-01-01T00:49:59.999000+00:00,106.47326512371782,108.00239683012713,105.02495130055387,106.37557644070388,111.69719748162578,11138.824739391635,109
2026-01-01T00:50:00+00:00,2026-01-01T00:54:59.999000+00:00,106.37557644070388,107.40130313646459,105.74027406662259,106.36546145927811,113.05045690890827,15107.897051620348,110
2026-01-01T00:55:00+00:00,2026-01-01T00:59:59.999000+00:00,106.36546145927811,107.0755028276018,103.78506410928574,105.33135701264192,112.64935440899396,15644.590261805477,111
2026-01-01T01:00:00+00:00,2026-01-01T01:04:59.999000+00:00,105.33135701264192,106.30790394676197,104.27986733211759,105.62655745729573,109.64099338824738,14891.844866744119,112
